,year_month,volume,product,uf,unit
0,2000-01,45.45,GASOLINA DE AVIAÇÃO,AC,m3
1,2001-01,4.777,GASOLINA DE AVIAÇÃO,AC,m3
2,2002-01,0.0,GASOLINA DE AVIAÇÃO,AC,m3
3,2003-01,59.715,GASOLINA DE AVIAÇÃO,AC,m3
4,2004-01,59.781,GASOLINA DE AVIAÇÃO,AC,m3
5,2005-01,29.712,GASOLINA DE AVIAÇÃO,AC,m3
6,2006-01,59.748,GASOLINA DE AVIAÇÃO,AC,m3
7,2007-01,60.031,GASOLINA DE AVIAÇÃO,AC,m3
8,2008-01,118.316,GASOLINA DE AVIAÇÃO,AC,m3
9,2009-01,30.063,GASOLINA DE AVIAÇÃO,AC,m3
10,2010-01,60.418,GASOLINA DE AVIAÇÃO,AC,m3
11,2011-01,90.092,GASOLINA DE AVIAÇÃO,AC,m3
12,2012-01,120.095,GASOLINA DE AVIAÇÃO,AC,m3
13,2013-01,63.974,GASOLINA DE AVIAÇÃO,AC,m3
14,2014-01,98.463,GASOLINA DE AVIAÇÃO,AC,m3
15,2015-01,60.664,GASOLINA DE AVIAÇÃO,AC,m3
16,2016-01,35.0,GASOLINA DE AVIAÇÃO,AC,m3
17,2017-01,45.0,GASOLINA DE AVIAÇÃO,AC,m3
18,2018-01,99.0,GASOLINA DE AVIAÇÃO,AC,m3
19,2019-01,73.0,GASOLINA DE AVIAÇÃO,AC,m3
20,2020-01,147.81,GASOLINA DE AVIAÇÃO,AC,m3
21,2000-02,30.3,GASOLINA DE AVIAÇÃO,AC,m3
22,2001-02,3.348,GASOLINA DE AVIAÇÃO,AC,m3
23,2002-02,0.0,GASOLINA DE AVIAÇÃO,AC,m3
24,2003-02,0.0,GASOLINA DE AVIAÇÃO,AC,m3
25,2004-02,0.0,GASOLINA DE AVIAÇÃO,AC,m3
26,2005-02,29.637,GASOLINA DE AVIAÇÃO,AC,m3
27,2006-02,29.715,GASOLINA DE AVIAÇÃO,AC,m3
28,2007-02,60.064,GASOLINA DE AVIAÇÃO,AC,m3
29,2008-02,31.069,GASOLINA DE AVIAÇÃO,AC,m3
30,2009-02,0.035,GASOLINA DE AVIAÇÃO,AC,m3
31,2010-02,31.25,GASOLINA DE AVIAÇÃO,AC,m3
32,2011-02,45.054,GASOLINA DE AVIAÇÃO,AC,m3
33,2012-02,30.24,GASOLINA DE AVIAÇÃO,AC,m3
34,2013-02,167.278,GASOLINA DE AVIAÇÃO,AC,m3
35,2014-02,64.73,GASOLINA DE AVIAÇÃO,AC,m3
36,2015-02,40.404,GASOLINA DE AVIAÇÃO,AC,m3
37,2016-02,90.0,GASOLINA DE AVIAÇÃO,AC,m3
38,2017-02,45.0,GASOLINA DE AVIAÇÃO,AC,m3
39,2018-02,45.0,GASOLINA DE AVIAÇÃO,AC,m3
40,2019-02,45.0,GASOLINA DE AVIAÇÃO,AC,m3
41,2020-02,0.0,GASOLINA DE AVIAÇÃO,AC,m3
42,2000-03,45.45,GASOLINA DE AVIAÇÃO,AC,m3
43,2001-03,1.5,GASOLINA DE AVIAÇÃO,AC,m3
44,2002-03,20.0,GASOLINA DE AVIAÇÃO,AC,m3
45,2003-03,59.679,GASOLINA DE AVIAÇÃO,AC,m3
46,2004-03,59.748,GASOLINA DE AVIAÇÃO,AC,m3
47,2005-03,59.673,GASOLINA DE AVIAÇÃO,AC,m3
48,2006-03,59.64,GASOLINA DE AVIAÇÃO,AC,m3
49,2007-03,0.05,GASOLINA DE AVIAÇÃO,AC,m3
50,2008-03,60.261,GASOLINA DE AVIAÇÃO,AC,m3
51,2009-03,90.253,GASOLINA DE AVIAÇÃO,AC,m3
52,2010-03,91.08,GASOLINA DE AVIAÇÃO,AC,m3
53,2011-03,30.073,GASOLINA DE AVIAÇÃO,AC,m3
54,2012-03,75.029,GASOLINA DE AVIAÇÃO,AC,m3
55,2013-03,67.309,GASOLINA DE AVIAÇÃO,AC,m3
56,2014-03,6.121,GASOLINA DE AVIAÇÃO,AC,m3
57,2015-03,43.147,GASOLINA DE AVIAÇÃO,AC,m3
58,2016-03,50.0,GASOLINA DE AVIAÇÃO,AC,m3
59,2017-03,70.0,GASOLINA DE AVIAÇÃO,AC,m3
60,2018-03,40.0,GASOLINA DE AVIAÇÃO,AC,m3
61,2019-03,40.0,GASOLINA DE AVIAÇÃO,AC,m3
62,2020-03,45.0,GASOLINA DE AVIAÇÃO,AC,m3
63,2000-04,30.3,GASOLINA DE AVIAÇÃO,AC,m3
64,2001-04,7.229,GASOLINA DE AVIAÇÃO,AC,m3
65,2002-04,25.0,GASOLINA DE AVIAÇÃO,AC,m3
66,2003-04,0.0,GASOLINA DE AVIAÇÃO,AC,m3
67,2004-04,0.0,GASOLINA DE AVIAÇÃO,AC,m3
68,2005-04,33.759,GASOLINA DE AVIAÇÃO,AC,m3
69,2006-04,30.0,GASOLINA DE AVIAÇÃO,AC,m3
70,2007-04,90.162,GASOLINA DE AVIAÇÃO,AC,m3
71,2008-04,30.243,GASOLINA DE AVIAÇÃO,AC,m3
72,2009-04,60.237,GASOLINA DE AVIAÇÃO,AC,m3
73,2010-04,60.877,GASOLINA DE AVIAÇÃO,AC,m3
74,2011-04,135.084,GASOLINA DE AVIAÇÃO,AC,m3
75,2012-04,45.55,GASOLINA DE AVIAÇÃO,AC,m3
76,2013-04,70.703,GASOLINA DE AVIAÇÃO,AC,m3
77,2014-04,116.132,GASOLINA DE AVIAÇÃO,AC,m3
78,2015-04,97.229,GASOLINA DE AVIAÇÃO,AC,m3
79,2016-04,45.0,GASOLINA DE AVIAÇÃO,AC,m3
80,2017-04,40.0,GASOLINA DE AVIAÇÃO,AC,m3
81,2018-04,45.0,GASOLINA DE AVIAÇÃO,AC,m3
82,2019-04,68.0,GASOLINA DE AVIAÇÃO,AC,m3
83,2020-04,29.95,GASOLINA DE AVIAÇÃO,AC,m3
84,2000-05,30.3,GASOLINA DE AVIAÇÃO,AC,m3
85,2001-05,2.498,GASOLINA DE AVIAÇÃO,AC,m3
86,2002-05,15.0,GASOLINA DE AVIAÇÃO,AC,m3
87,2003-05,59.892,GASOLINA DE AVIAÇÃO,AC,m3
88,2004-05,59.979,GASOLINA DE AVIAÇÃO,AC,m3
89,2005-05,59.856,GASOLINA DE AVIAÇÃO,AC,m3
90,2006-05,59.892,GASOLINA DE AVIAÇÃO,AC,m3
91,2007-05,30.034,GASOLINA DE AVIAÇÃO,AC,m3
92,2008-05,90.706,GASOLINA DE AVIAÇÃO,AC,m3
93,2009-05,90.284,GASOLINA DE AVIAÇÃO,AC,m3
94,2010-05,31.521,GASOLINA DE AVIAÇÃO,AC,m3
95,2011-05,60.513,GASOLINA DE AVIAÇÃO,AC,m3
96,2012-05,125.081,GASOLINA DE AVIAÇÃO,AC,m3
97,2013-05,87.934,GASOLINA DE AVIAÇÃO,AC,m3
98,2014-05,91.493,GASOLINA DE AVIAÇÃO,AC,m3
99,2015-05,48.205,GASOLINA DE AVIAÇÃO,AC,m3
100,2016-05,70.0,GASOLINA DE AVIAÇÃO,AC,m3
101,2017-05,113.0,GASOLINA DE AVIAÇÃO,AC,m3
102,2018-05,45.0,GASOLINA DE AVIAÇÃO,AC,m3
103,2019-05,45.0,GASOLINA DE AVIAÇÃO,AC,m3
104,2020-05,29.907,GASOLINA DE AVIAÇÃO,AC,m3
105,2000-06,60.6,GASOLINA DE AVIAÇÃO,AC,m3
106,2001-06,0.0,GASOLINA DE AVIAÇÃO,AC,m3
107,2002-06,69.751,GASOLINA DE AVIAÇÃO,AC,m3
108,2003-06,0.0,GASOLINA DE AVIAÇÃO,AC,m3
109,2004-06,0.0,GASOLINA DE AVIAÇÃO,AC,m3
110,2005-06,89.82,GASOLINA DE AVIAÇÃO,AC,m3
111,2006-06,29.892,GASOLINA DE AVIAÇÃO,AC,m3
112,2007-06,60.183,GASOLINA DE AVIAÇÃO,AC,m3
113,2008-06,60.341,GASOLINA DE AVIAÇÃO,AC,m3
114,2009-06,30.304,GASOLINA DE AVIAÇÃO,AC,m3
115,2010-06,137.214,GASOLINA DE AVIAÇÃO,AC,m3
116,2011-06,60.349,GASOLINA DE AVIAÇÃO,AC,m3
117,2012-06,30.022,GASOLINA DE AVIAÇÃO,AC,m3
118,2013-06,84.309,GASOLINA DE AVIAÇÃO,AC,m3
119,2014-06,81.699,GASOLINA DE AVIAÇÃO,AC,m3
120,2015-06,51.686,GASOLINA DE AVIAÇÃO,AC,m3
121,2016-06,90.0,GASOLINA DE AVIAÇÃO,AC,m3
122,2017-06,45.0,GASOLINA DE AVIAÇÃO,AC,m3
123,2018-06,76.0,GASOLINA DE AVIAÇÃO,AC,m3
124,2019-06,77.563,GASOLINA DE AVIAÇÃO,AC,m3
125,2020-06,88.95,GASOLINA DE AVIAÇÃO,AC,m3
126,2000-07,30.16,GASOLINA DE AVIAÇÃO,AC,m3
127,2001-07,0.0,GASOLINA DE AVIAÇÃO,AC,m3
128,2002-07,0.0,GASOLINA DE AVIAÇÃO,AC,m3
129,2003-07,60.111,GASOLINA DE AVIAÇÃO,AC,m3
130,2004-07,89.85,GASOLINA DE AVIAÇÃO,AC,m3
131,2005-07,30.276,GASOLINA DE AVIAÇÃO,AC,m3
132,2006-07,0.0,GASOLINA DE AVIAÇÃO,AC,m3
133,2007-07,65.328,GASOLINA DE AVIAÇÃO,AC,m3
134,2008-07,76.08,GASOLINA DE AVIAÇÃO,AC,m3
135,2009-07,105.326,GASOLINA DE AVIAÇÃO,AC,m3
136,2010-07,30.54,GASOLINA DE AVIAÇÃO,AC,m3
137,2011-07,125.988,GASOLINA DE AVIAÇÃO,AC,m3
138,2012-07,127.9,GASOLINA DE AVIAÇÃO,AC,m3
139,2013-07,91.804,GASOLINA DE AVIAÇÃO,AC,m3
140,2014-07,121.172,GASOLINA DE AVIAÇÃO,AC,m3
141,2015-07,81.453,GASOLINA DE AVIAÇÃO,AC,m3
142,2016-07,95.0,GASOLINA DE AVIAÇÃO,AC,m3
143,2017-07,78.0,GASOLINA DE AVIAÇÃO,AC,m3
144,2018-07,71.0,GASOLINA DE AVIAÇÃO,AC,m3
145,2019-07,45.0,GASOLINA DE AVIAÇÃO,AC,m3
146,2020-07,33.0,GASOLINA DE AVIAÇÃO,AC,m3
147,2000-08,60.6,GASOLINA DE AVIAÇÃO,AC,m3
148,2001-08,0.0,GASOLINA DE AVIAÇÃO,AC,m3
149,2002-08,44.961,GASOLINA DE AVIAÇÃO,AC,m3
150,2003-08,0.0,GASOLINA DE AVIAÇÃO,AC,m3
151,2004-08,30.0,GASOLINA DE AVIAÇÃO,AC,m3
152,2005-08,59.892,GASOLINA DE AVIAÇÃO,AC,m3
153,2006-08,94.925,GASOLINA DE AVIAÇÃO,AC,m3
154,2007-08,60.103,GASOLINA DE AVIAÇÃO,AC,m3
155,2008-08,30.04,GASOLINA DE AVIAÇÃO,AC,m3
156,2009-08,105.212,GASOLINA DE AVIAÇÃO,AC,m3
157,2010-08,137.348,GASOLINA DE AVIAÇÃO,AC,m3
158,2011-08,70.351,GASOLINA DE AVIAÇÃO,AC,m3
159,2012-08,88.915,GASOLINA DE AVIAÇÃO,AC,m3
160,2013-08,85.907,GASOLINA DE AVIAÇÃO,AC,m3
161,2014-08,110.214,GASOLINA DE AVIAÇÃO,AC,m3
162,2015-08,116.842,GASOLINA DE AVIAÇÃO,AC,m3
163,2016-08,90.0,GASOLINA DE AVIAÇÃO,AC,m3
164,2017-08,75.0,GASOLINA DE AVIAÇÃO,AC,m3
165,2018-08,115.0,GASOLINA DE AVIAÇÃO,AC,m3
166,2019-08,107.859,GASOLINA DE AVIAÇÃO,AC,m3
167,2020-08,42.693,GASOLINA DE AVIAÇÃO,AC,m3
168,2000-09,77.687,GASOLINA DE AVIAÇÃO,AC,m3
169,2001-09,0.0,GASOLINA DE AVIAÇÃO,AC,m3
170,2002-09,59.928,GASOLINA DE AVIAÇÃO,AC,m3
171,2003-09,59.925,GASOLINA DE AVIAÇÃO,AC,m3
172,2004-09,59.856,GASOLINA DE AVIAÇÃO,AC,m3
173,2005-09,60.0,GASOLINA DE AVIAÇÃO,AC,m3
174,2006-09,59.892,GASOLINA DE AVIAÇÃO,AC,m3
175,2007-09,32.141,GASOLINA DE AVIAÇÃO,AC,m3
176,2008-09,150.236,GASOLINA DE AVIAÇÃO,AC,m3
177,2009-09,75.037,GASOLINA DE AVIAÇÃO,AC,m3
178,2010-09,138.315,GASOLINA DE AVIAÇÃO,AC,m3
179,2011-09,75.801,GASOLINA DE AVIAÇÃO,AC,m3
180,2012-09,99.2,GASOLINA DE AVIAÇÃO,AC,m3
181,2013-09,165.7,GASOLINA DE AVIAÇÃO,AC,m3
182,2014-09,55.398,GASOLINA DE AVIAÇÃO,AC,m3
183,2015-09,101.288,GASOLINA DE AVIAÇÃO,AC,m3
184,2016-09,90.0,GASOLINA DE AVIAÇÃO,AC,m3
185,2017-09,35.0,GASOLINA DE AVIAÇÃO,AC,m3
186,2018-09,45.0,GASOLINA DE AVIAÇÃO,AC,m3
187,2019-09,25.257,GASOLINA DE AVIAÇÃO,AC,m3
188,2020-09,142.621,GASOLINA DE AVIAÇÃO,AC,m3
189,2000-10,46.455,GASOLINA DE AVIAÇÃO,AC,m3
190,2001-10,0.0,GASOLINA DE AVIAÇÃO,AC,m3
191,2002-10,74.748,GASOLINA DE AVIAÇÃO,AC,m3
192,2003-10,60.0,GASOLINA DE AVIAÇÃO,AC,m3
193,2004-10,89.853,GASOLINA DE AVIAÇÃO,AC,m3
194,2005-10,64.544,GASOLINA DE AVIAÇÃO,AC,m3
195,2006-10,30.0,GASOLINA DE AVIAÇÃO,AC,m3
196,2007-10,107.734,GASOLINA DE AVIAÇÃO,AC,m3
197,2008-10,60.197,GASOLINA DE AVIAÇÃO,AC,m3
198,2009-10,60.358,GASOLINA DE AVIAÇÃO,AC,m3
199,2010-10,111.327,GASOLINA DE AVIAÇÃO,AC,m3
200,2011-10,125.957,GASOLINA DE AVIAÇÃO,AC,m3
201,2012-10,129.539,GASOLINA DE AVIAÇÃO,AC,m3
202,2013-10,57.62,GASOLINA DE AVIAÇÃO,AC,m3
203,2014-10,96.665,GASOLINA DE AVIAÇÃO,AC,m3
204,2015-10,64.682,GASOLINA DE AVIAÇÃO,AC,m3
205,2016-10,35.0,GASOLINA DE AVIAÇÃO,AC,m3
206,2017-10,113.0,GASOLINA DE AVIAÇÃO,AC,m3
207,2018-10,101.0,GASOLINA DE AVIAÇÃO,AC,m3
208,2019-10,113.337,GASOLINA DE AVIAÇÃO,AC,m3
209,2000-11,3.525,GASOLINA DE AVIAÇÃO,AC,m3
210,2001-11,0.0,GASOLINA DE AVIAÇÃO,AC,m3
211,2002-11,89.823,GASOLINA DE AVIAÇÃO,AC,m3
212,2003-11,59.673,GASOLINA DE AVIAÇÃO,AC,m3
213,2004-11,59.856,GASOLINA DE AVIAÇÃO,AC,m3
214,2005-11,29.748,GASOLINA DE AVIAÇÃO,AC,m3
215,2006-11,59.817,GASOLINA DE AVIAÇÃO,AC,m3
216,2007-11,31.019,GASOLINA DE AVIAÇÃO,AC,m3
217,2008-11,60.314,GASOLINA DE AVIAÇÃO,AC,m3
218,2009-11,100.41,GASOLINA DE AVIAÇÃO,AC,m3
219,2010-11,60.472,GASOLINA DE AVIAÇÃO,AC,m3
220,2011-11,101.05,GASOLINA DE AVIAÇÃO,AC,m3
221,2012-11,93.591,GASOLINA DE AVIAÇÃO,AC,m3
222,2013-11,103.427,GASOLINA DE AVIAÇÃO,AC,m3
223,2014-11,139.266,GASOLINA DE AVIAÇÃO,AC,m3
224,2015-11,53.81,GASOLINA DE AVIAÇÃO,AC,m3
225,2016-11,140.0,GASOLINA DE AVIAÇÃO,AC,m3
226,2017-11,40.0,GASOLINA DE AVIAÇÃO,AC,m3
227,2018-11,25.0,GASOLINA DE AVIAÇÃO,AC,m3
228,2019-11,29.896,GASOLINA DE AVIAÇÃO,AC,m3
229,2000-12,2.984,GASOLINA DE AVIAÇÃO,AC,m3
230,2001-12,0.242,GASOLINA DE AVIAÇÃO,AC,m3
231,2002-12,89.787,GASOLINA DE AVIAÇÃO,AC,m3
232,2003-12,29.82,GASOLINA DE AVIAÇÃO,AC,m3
233,2004-12,0.0,GASOLINA DE AVIAÇÃO,AC,m3
234,2005-12,59.712,GASOLINA DE AVIAÇÃO,AC,m3
235,2006-12,30.0,GASOLINA DE AVIAÇÃO,AC,m3
236,2007-12,61.685,GASOLINA DE AVIAÇÃO,AC,m3
237,2008-12,91.777,GASOLINA DE AVIAÇÃO,AC,m3
238,2009-12,91.123,GASOLINA DE AVIAÇÃO,AC,m3
239,2010-12,105.05,GASOLINA DE AVIAÇÃO,AC,m3
240,2011-12,45.498,GASOLINA DE AVIAÇÃO,AC,m3
241,2012-12,47.092,GASOLINA DE AVIAÇÃO,AC,m3
242,2013-12,91.967,GASOLINA DE AVIAÇÃO,AC,m3
243,2014-12,45.399,GASOLINA DE AVIAÇÃO,AC,m3
244,2015-12,130.022,GASOLINA DE AVIAÇÃO,AC,m3
245,2016-12,45.0,GASOLINA DE AVIAÇÃO,AC,m3
246,2017-12,40.0,GASOLINA DE AVIAÇÃO,AC,m3
247,2018-12,71.0,GASOLINA DE AVIAÇÃO,AC,m3
248,2019-12,39.694,GASOLINA DE AVIAÇÃO,AC,m3
0,2000-01,1959.304,GLP,AC,m3
1,2001-01,2249.264,GLP,AC,m3
2,2002-01,1805.522,GLP,AC,m3
3,2003-01,1523.787,GLP,AC,m3
4,2004-01,1679.136,GLP,AC,m3
5,2005-01,1296.224,GLP,AC,m3
6,2006-01,1859.453,GLP,AC,m3
7,2007-01,1995.719,GLP,AC,m3
8,2008-01,1951.322,GLP,AC,m3
9,2009-01,1901.024,GLP,AC,m3
10,2010-01,2102.645,GLP,AC,m3
11,2011-01,2119.955,GLP,AC,m3
12,2012-01,2353.547,GLP,AC,m3
13,2013-01,2826.846,GLP,AC,m3
14,2014-01,2888.105,GLP,AC,m3
15,2015-01,3144.168,GLP,AC,m3
16,2016-01,2753.056,GLP,AC,m3
17,2017-01,3082.632,GLP,AC,m3
18,2018-01,3119.645,GLP,AC,m3
19,2019-01,2958.042,GLP,AC,m3
20,2020-01,2820.136,GLP,AC,m3
21,2000-02,2216.093,GLP,AC,m3
22,2001-02,2063.527,GLP,AC,m3
23,2002-02,1817.931,GLP,AC,m3
24,2003-02,1601.487,GLP,AC,m3
25,2004-02,1470.784,GLP,AC,m3
26,2005-02,1432.34,GLP,AC,m3
27,2006-02,1463.345,GLP,AC,m3
28,2007-02,1694.03,GLP,AC,m3
29,2008-02,2086.79,GLP,AC,m3
30,2009-02,1988.862,GLP,AC,m3
31,2010-02,2338.405,GLP,AC,m3
32,2011-02,2879.596,GLP,AC,m3
33,2012-02,2750.667,GLP,AC,m3
34,2013-02,2522.989,GLP,AC,m3
35,2014-02,2687.783,GLP,AC,m3
36,2015-02,2937.04,GLP,AC,m3
37,2016-02,2812.13,GLP,AC,m3
38,2017-02,2808.168,GLP,AC,m3
39,2018-02,2628.982,GLP,AC,m3
40,2019-02,2776.013,GLP,AC,m3
41,2020-02,2840.922,GLP,AC,m3
42,2000-03,2304.509,GLP,AC,m3
43,2001-03,2040.796,GLP,AC,m3
44,2002-03,2210.362,GLP,AC,m3
45,2003-03,1624.804,GLP,AC,m3
46,2004-03,1690.696,GLP,AC,m3
47,2005-03,1758.035,GLP,AC,m3
48,2006-03,2105.658,GLP,AC,m3
49,2007-03,1903.554,GLP,AC,m3
50,2008-03,2174.362,GLP,AC,m3
51,2009-03,2330.118,GLP,AC,m3
52,2010-03,2091.989,GLP,AC,m3
53,2011-03,2570.924,GLP,AC,m3
54,2012-03,2554.603,GLP,AC,m3
55,2013-03,2706.261,GLP,AC,m3
56,2014-03,2962.187,GLP,AC,m3
57,2015-03,3131.909,GLP,AC,m3
58,2016-03,3089.547,GLP,AC,m3
59,2017-03,3610.021,GLP,AC,m3
60,2018-03,3133.1,GLP,AC,m3
61,2019-03,3091.658,GLP,AC,m3
62,2020-03,3340.649,GLP,AC,m3
63,2000-04,2189.573,GLP,AC,m3
64,2001-04,2178.644,GLP,AC,m3
65,2002-04,1470.507,GLP,AC,m3
66,2003-04,1715.053,GLP,AC,m3
67,2004-04,1690.28,GLP,AC,m3
68,2005-04,1406.86,GLP,AC,m3
69,2006-04,1973.795,GLP,AC,m3
70,2007-04,2147.03,GLP,AC,m3
71,2008-04,2216.638,GLP,AC,m3
72,2009-04,2311.013,GLP,AC,m3
73,2010-04,2615.404,GLP,AC,m3
74,2011-04,2884.997,GLP,AC,m3
75,2012-04,2727.438,GLP,AC,m3
76,2013-04,2861.654,GLP,AC,m3
77,2014-04,2862.279,GLP,AC,m3
78,2015-04,3061.717,GLP,AC,m3
79,2016-04,2899.732,GLP,AC,m3
80,2017-04,2852.06,GLP,AC,m3
81,2018-04,3028.254,GLP,AC,m3
82,2019-04,3090.094,GLP,AC,m3
83,2020-04,3355.578,GLP,AC,m3
84,2000-05,2267.375,GLP,AC,m3
85,2001-05,1993.482,GLP,AC,m3
86,2002-05,2463.751,GLP,AC,m3
87,2003-05,1647.733,GLP,AC,m3
88,2004-05,2005.911,GLP,AC,m3
89,2005-05,1914.967,GLP,AC,m3
90,2006-05,1756.191,GLP,AC,m3
91,2007-05,2069.165,GLP,AC,m3
92,2008-05,2510.853,GLP,AC,m3
93,2009-05,2551.495,GLP,AC,m3
94,2010-05,2505.61,GLP,AC,m3
95,2011-05,2564.711,GLP,AC,m3
96,2012-05,2522.657,GLP,AC,m3
97,2013-05,2835.092,GLP,AC,m3
98,2014-05,2899.377,GLP,AC,m3
99,2015-05,2915.429,GLP,AC,m3
100,2016-05,3080.543,GLP,AC,m3
101,2017-05,3097.234,GLP,AC,m3
102,2018-05,3261.473,GLP,AC,m3
103,2019-05,3162.583,GLP,AC,m3
104,2020-05,3313.038,GLP,AC,m3
105,2000-06,2058.098,GLP,AC,m3
106,2001-06,2487.825,GLP,AC,m3
107,2002-06,1277.295,GLP,AC,m3
108,2003-06,1582.825,GLP,AC,m3
109,2004-06,1482.385,GLP,AC,m3
110,2005-06,1658.191,GLP,AC,m3
111,2006-06,1709.247,GLP,AC,m3
112,2007-06,2054.122,GLP,AC,m3
113,2008-06,1942.334,GLP,AC,m3
114,2009-06,2076.447,GLP,AC,m3
115,2010-06,2205.824,GLP,AC,m3
116,2011-06,2315.713,GLP,AC,m3
117,2012-06,2424.988,GLP,AC,m3
118,2013-06,2689.381,GLP,AC,m3
119,2014-06,2684.716,GLP,AC,m3
120,2015-06,3075.861,GLP,AC,m3
121,2016-06,3105.301,GLP,AC,m3
122,2017-06,3207.674,GLP,AC,m3
123,2018-06,3078.962,GLP,AC,m3
124,2019-06,2796.721,GLP,AC,m3
125,2020-06,3378.806,GLP,AC,m3
126,2000-07,2199.28,GLP,AC,m3
127,2001-07,1848.302,GLP,AC,m3
128,2002-07,2100.807,GLP,AC,m3
129,2003-07,1821.265,GLP,AC,m3
130,2004-07,1798.213,GLP,AC,m3
131,2005-07,1471.8,GLP,AC,m3
132,2006-07,1420.778,GLP,AC,m3
133,2007-07,2016.648,GLP,AC,m3
134,2008-07,2190.127,GLP,AC,m3
135,2009-07,2602.235,GLP,AC,m3
136,2010-07,2173.122,GLP,AC,m3
137,2011-07,2451.766,GLP,AC,m3
138,2012-07,2778.226,GLP,AC,m3
139,2013-07,3003.62,GLP,AC,m3
140,2014-07,3123.969,GLP,AC,m3
141,2015-07,3224.192,GLP,AC,m3
142,2016-07,2912.634,GLP,AC,m3
143,2017-07,2987.888,GLP,AC,m3
144,2018-07,3068.176,GLP,AC,m3
145,2019-07,3282.571,GLP,AC,m3
146,2020-07,3426.466,GLP,AC,m3
147,2000-08,2148.733,GLP,AC,m3
148,2001-08,2672.275,GLP,AC,m3
149,2002-08,1582.355,GLP,AC,m3
150,2003-08,1531.873,GLP,AC,m3
151,2004-08,1683.996,GLP,AC,m3
152,2005-08,1818.956,GLP,AC,m3
153,2006-08,1569.158,GLP,AC,m3
154,2007-08,1989.315,GLP,AC,m3
155,2008-08,2380.914,GLP,AC,m3
156,2009-08,1952.618,GLP,AC,m3
157,2010-08,2212.514,GLP,AC,m3
158,2011-08,2529.707,GLP,AC,m3
159,2012-08,2843.826,GLP,AC,m3
160,2013-08,2979.821,GLP,AC,m3
161,2014-08,2930.926,GLP,AC,m3
162,2015-08,2887.639,GLP,AC,m3
163,2016-08,3096.125,GLP,AC,m3
164,2017-08,3257.675,GLP,AC,m3
165,2018-08,3112.774,GLP,AC,m3
166,2019-08,3107.862,GLP,AC,m3
167,2020-08,3205.239,GLP,AC,m3
168,2000-09,2241.696,GLP,AC,m3
169,2001-09,1772.464,GLP,AC,m3
170,2002-09,1849.205,GLP,AC,m3
171,2003-09,1519.993,GLP,AC,m3
172,2004-09,1336.993,GLP,AC,m3
173,2005-09,1491.616,GLP,AC,m3
174,2006-09,1484.738,GLP,AC,m3
175,2007-09,1702.806,GLP,AC,m3
176,2008-09,1929.904,GLP,AC,m3
177,2009-09,2028.542,GLP,AC,m3
178,2010-09,2227.201,GLP,AC,m3
179,2011-09,2540.167,GLP,AC,m3
180,2012-09,2461.174,GLP,AC,m3
181,2013-09,2746.726,GLP,AC,m3
182,2014-09,3062.511,GLP,AC,m3
183,2015-09,3107.06,GLP,AC,m3
184,2016-09,3106.96,GLP,AC,m3
185,2017-09,3034.962,GLP,AC,m3
186,2018-09,2925.931,GLP,AC,m3
187,2019-09,2947.656,GLP,AC,m3
188,2020-09,3133.792,GLP,AC,m3
189,2000-10,2173.758,GLP,AC,m3
190,2001-10,2705.469,GLP,AC,m3
191,2002-10,2020.322,GLP,AC,m3
192,2003-10,1886.78,GLP,AC,m3
193,2004-10,1442.375,GLP,AC,m3
194,2005-10,1466.895,GLP,AC,m3
195,2006-10,1532.791,GLP,AC,m3
196,2007-10,2085.416,GLP,AC,m3
197,2008-10,2046.134,GLP,AC,m3
198,2009-10,2275.793,GLP,AC,m3
199,2010-10,2377.152,GLP,AC,m3
200,2011-10,2824.393,GLP,AC,m3
201,2012-10,2877.556,GLP,AC,m3
202,2013-10,2922.581,GLP,AC,m3
203,2014-10,3155.254,GLP,AC,m3
204,2015-10,2984.634,GLP,AC,m3
205,2016-10,2863.598,GLP,AC,m3
206,2017-10,2946.886,GLP,AC,m3
207,2018-10,3139.949,GLP,AC,m3
208,2019-10,3248.149,GLP,AC,m3
209,2000-11,2372.982,GLP,AC,m3
210,2001-11,2273.918,GLP,AC,m3
211,2002-11,2531.031,GLP,AC,m3
212,2003-11,1516.649,GLP,AC,m3
213,2004-11,1951.442,GLP,AC,m3
214,2005-11,1719.56,GLP,AC,m3
215,2006-11,1688.04,GLP,AC,m3
216,2007-11,2144.694,GLP,AC,m3
217,2008-11,1821.358,GLP,AC,m3
218,2009-11,1881.679,GLP,AC,m3
219,2010-11,2338.687,GLP,AC,m3
220,2011-11,2340.082,GLP,AC,m3
221,2012-11,2826.37,GLP,AC,m3
222,2013-11,2859.333,GLP,AC,m3
223,2014-11,2850.417,GLP,AC,m3
224,2015-11,2883.489,GLP,AC,m3
225,2016-11,2947.989,GLP,AC,m3
226,2017-11,2915.852,GLP,AC,m3
227,2018-11,3115.835,GLP,AC,m3
228,2019-11,3035.268,GLP,AC,m3
229,2000-12,2197.782,GLP,AC,m3
230,2001-12,2525.851,GLP,AC,m3
231,2002-12,2360.007,GLP,AC,m3
232,2003-12,2097.584,GLP,AC,m3
233,2004-12,1664.853,GLP,AC,m3
234,2005-12,1577.315,GLP,AC,m3
235,2006-12,1898.287,GLP,AC,m3
236,2007-12,1989.306,GLP,AC,m3
237,2008-12,2085.675,GLP,AC,m3
238,2009-12,2774.833,GLP,AC,m3
